Título,Data do Leilão,Data de Pagamento,Dias Úteis,Valor do Cupom (R$),Valor Presente (R$),taxa
F27,2017-05-23,2025-07-01,2034,48.80884817015158,20.08,0.11630000000000001
F27,2017-05-23,2026-01-01,2165,48.80884817015158,18.97,0.11630000000000001
F27,2017-05-23,2026-07-01,2287,48.80884817015158,17.98,0.11630000000000001
F27,2017-05-23,2027-01-01,2415,48.80884817015158,17.01,0.11630000000000001
F27,2017-05-23,2027-01-01,2415,1000.0,348.42,0.11630000000000001
F23,2017-05-23,2017-07-01,28,48.80884817015158,48.22,0.1155
F23,2017-05-23,2018-01-01,153,48.80884817015158,45.67,0.1155
F23,2017-05-23,2018-07-01,277,48.80884817015158,43.28,0.1155
F23,2017-05-23,2019-01-01,403,48.80884817015158,40.98,0.1155
F23,2017-05-23,2019-07-01,526,48.80884817015158,38.85,0.1155
F23,2017-05-23,2020-01-01,656,48.80884817015158,36.72,0.1155
F23,2017-05-23,2020-07-01,779,48.80884817015158,34.81,0.1155
F23,2017-05-23,2021-01-01,907,48.80884817015158,32.93,0.1155
F23,2017-05-23,2021-07-01,1030,48.80884817015158,31.22,0.1155
F23,2017-05-23,2022-01-01,1158,48.80884817015158,29.54,0.1155
F23,2017-05-23,2022-07-01,1282,48.80884817015158,27.99,0.1155
F23,2017-05-23,2023-01-01,1409,48.80884817015158,26.49,0.1155
F23,2017-05-23,2023-01-01,1409,1000.0,542.73,0.1155
F23,2017-05-24,2017-07-01,27,48.80884817015158,48.81,0.0
F23,2017-05-24,2018-01-01,152,48.80884817015158,48.81,0.0
F23,2017-05-24,2018-07-01,276,48.80884817015158,48.81,0.0
F23,2017-05-24,2019-01-01,402,48.80884817015158,48.81,0.0
F23,2017-05-24,2019-07-01,525,48.80884817015158,48.81,0.0
F23,2017-05-24,2020-01-01,655,48.80884817015158,48.81,0.0
F23,2017-05-24,2020-07-01,778,48.80884817015158,48.81,0.0
F23,2017-05-24,2021-01-01,906,48.80884817015158,48.81,0.0
F23,2017-05-24,2021-07-01,1029,48.80884817015158,48.81,0.0
F23,2017-05-24,2022-01-01,1157,48.80884817015158,48.81,0.0
F23,2017-05-24,2022-07-01,1281,48.80884817015158,48.81,0.0
F23,2017-05-24,2023-01-01,1408,48.80884817015158,48.81,0.0
F23,2017-05-24,2023-01-01,1408,1000.0,1000.0,0.0
F27,2017-05-24,2017-07-01,27,48.80884817015158,48.81,0.0
F27,2017-05-24,2018-01-01,152,48.80884817015158,48.81,0.0
F27,2017-05-24,2018-07-01,276,48.80884817015158,48.81,0.0
F27,2017-05-24,2019-01-01,402,48.80884817015158,48.81,0.0
F27,2017-05-24,2019-07-01,525,48.80884817015158,48.81,0.0
F27,2017-05-24,2020-01-01,655,48.80884817015158,48.81,0.0
F27,2017-05-24,2020-07-01,778,48.80884817015158,48.81,0.0
F27,2017-05-24,2021-01-01,906,48.80884817015158,48.81,0.0
F27,2017-05-24,2021-07-01,1029,48.80884817015158,48.81,0.0
F27,2017-05-24,2022-01-01,1157,48.80884817015158,48.81,0.0
F27,2017-05-24,2022-07-01,1281,48.80884817015158,48.81,0.0
F27,2017-05-24,2023-01-01,1408,48.80884817015158,48.81,0.0
F27,2017-05-24,2023-07-01,1532,48.80884817015158,48.81,0.0
F27,2017-05-24,2024-01-01,1657,48.80884817015158,48.81,0.0
F27,2017-05-24,2024-07-01,1781,48.80884817015158,48.81,0.0
F27,2017-05-24,2025-01-01,1911,48.80884817015158,48.81,0.0
F27,2017-05-24,2025-07-01,2033,48.80884817015158,48.81,0.0
F27,2017-05-24,2026-01-01,2164,48.80884817015158,48.81,0.0
F27,2017-05-24,2026-07-01,2286,48.80884817015158,48.81,0.0
F27,2017-05-24,2027-01-01,2414,48.80884817015158,48.81,0.0
F27,2017-05-24,2027-01-01,2414,1000.0,1000.0,0.0
F27,2017-06-09,2017-07-01,15,48.80884817015158,48.51,0.109049
F27,2017-06-09,2018-01-01,140,48.80884817015158,46.08,0.109049
F27,2017-06-09,2018-07-01,264,48.80884817015158,43.79,0.109049
F27,2017-06-09,2019-01-01,390,48.80884817015158,41.58,0.109049
F27,2017-06-09,2019-07-01,513,48.80884817015158,39.54,0.109049
F27,2017-06-09,2020-01-01,643,48.80884817015158,37.48,0.109049
F27,2017-06-09,2020-07-01,766,48.80884817015158,35.63,0.109049
F27,2017-06-09,2021-01-01,894,48.80884817015158,33.81,0.109049
F27,2017-06-09,2021-07-01,1017,48.80884817015158,32.14,0.109049
F27,2017-06-09,2022-01-01,1145,48.80884817015158,30.5,0.109049
F27,2017-06-09,2022-07-01,1269,48.80884817015158,28.98,0.109049
F27,2017-06-09,2023-01-01,1396,48.80884817015158,27.51,0.109049
F27,2017-06-09,2023-07-01,1520,48.80884817015158,26.14,0.109049
F27,2017-06-09,2024-01-01,1645,48.80884817015158,24.84,0.109049
F27,2017-06-09,2024-07-01,1769,48.80884817015158,23.6,0.109049
F27,2017-06-09,2025-01-01,1899,48.80884817015158,22.37,0.109049
F27,2017-06-09,2025-07-01,2021,48.80884817015158,21.28,0.109049
F27,2017-06-09,2026-01-01,2152,48.80884817015158,20.17,0.109049
F27,2017-06-09,2026-07-01,2274,48.80884817015158,19.18,0.109049
F27,2017-06-09,2027-01-01,2402,48.80884817015158,18.2,0.109049
F27,2017-06-09,2027-01-01,2402,1000.0,372.86,0.109049
F23,2017-06-09,2017-07-01,15,48.80884817015158,48.51,0.107639
F23,2017-06-09,2018-01-01,140,48.80884817015158,46.11,0.107639
F23,2017-06-09,2018-07-01,264,48.80884817015158,43.85,0.107639
F23,2017-06-09,2019-01-01,390,48.80884817015158,41.67,0.107639
F23,2017-06-09,2019-07-01,513,48.80884817015158,39.64,0.107639
F23,2017-06-09,2020-01-01,643,48.80884817015158,37.6,0.107639
F23,2017-06-09,2020-07-01,766,48.80884817015158,35.77,0.107639
F23,2017-06-09,2021-01-01,894,48.80884817015158,33.96,0.107639
F23,2017-06-09,2021-07-01,1017,48.80884817015158,32.31,0.107639
F23,2017-06-09,2022-01-01,1145,48.80884817015158,30.67,0.107639
F23,2017-06-09,2022-07-01,1269,48.80884817015158,29.17,0.107639
F23,2017-06-09,2023-01-01,1396,48.80884817015158,27.7,0.107639
F23,2017-06-09,2023-01-01,1396,1000.0,567.61,0.107639
F23,2017-06-23,2017-07-01,6,48.80884817015158,48.69,0.104489
F23,2017-06-23,2018-01-01,131,48.80884817015158,46.35,0.104489
F23,2017-06-23,2018-07-01,255,48.80884817015158,44.14,0.104489
F23,2017-06-23,2019-01-01,381,48.80884817015158,42.0,0.104489
F23,2017-06-23,2019-07-01,504,48.80884817015158,40.01,0.104489
F23,2017-06-23,2020-01-01,634,48.80884817015158,38.01,0.104489
F23,2017-06-23,2020-07-01,757,48.80884817015158,36.21,0.104489
F23,2017-06-23,2021-01-01,885,48.80884817015158,34.43,0.104489
F23,2017-06-23,2021-07-01,1008,48.80884817015158,32.8,0.104489
F23,2017-06-23,2022-01-01,1136,48.80884817015158,31.18,0.104489
F23,2017-06-23,2022-07-01,1260,48.80884817015158,29.7,0.104489
F23,2017-06-23,2023-01-01,1387,48.80884817015158,28.24,0.104489
F23,2017-06-23,2023-01-01,1387,1000.0,578.68,0.104489
F27,2017-06-23,2017-07-01,6,48.80884817015158,48.69,0.107099
F27,2017-06-23,2018-01-01,131,48.80884817015158,46.29,0.107099
F27,2017-06-23,2018-07-01,255,48.80884817015158,44.03,0.107099
F27,2017-06-23,2019-01-01,381,48.80884817015158,41.85,0.107099
F27,2017-06-23,2019-07-01,504,48.80884817015158,39.82,0.107099
F27,2017-06-23,2020-01-01,634,48.80884817015158,37.79,0.107099
F27,2017-06-23,2020-07-01,757,48.80884817015158,35.96,0.107099
F27,2017-06-23,2021-01-01,885,48.80884817015158,34.14,0.107099
F27,2017-06-23,2021-07-01,1008,48.80884817015158,32.49,0.107099
F27,2017-06-23,2022-01-01,1136,48.80884817015158,30.85,0.107099
F27,2017-06-23,2022-07-01,1260,48.80884817015158,29.35,0.107099
F27,2017-06-23,2023-01-01,1387,48.80884817015158,27.88,0.107099
F27,2017-06-23,2023-07-01,1511,48.80884817015158,26.52,0.107099
F27,2017-06-23,2024-01-01,1636,48.80884817015158,25.21,0.107099
F27,2017-06-23,2024-07-01,1760,48.80884817015158,23.98,0.107099
F27,2017-06-23,2025-01-01,1890,48.80884817015158,22.76,0.107099
F27,2017-06-23,2025-07-01,2012,48.80884817015158,21.66,0.107099
F27,2017-06-23,2026-01-01,2143,48.80884817015158,20.55,0.107099
F27,2017-06-23,2026-07-01,2265,48.80884817015158,19.56,0.107099
F27,2017-06-23,2027-01-01,2393,48.80884817015158,18.57,0.107099
F27,2017-06-23,2027-01-01,2393,1000.0,380.54,0.107099
F25,2017-06-23,2017-07-01,6,48.80884817015158,48.81,0.0
F25,2017-06-23,2018-01-01,131,48.80884817015158,48.81,0.0
F25,2017-06-23,2018-07-01,255,48.80884817015158,48.81,0.0
F25,2017-06-23,2019-01-01,381,48.80884817015158,48.81,0.0
F25,2017-06-23,2019-07-01,504,48.80884817015158,48.81,0.0
F25,2017-06-23,2020-01-01,634,48.80884817015158,48.81,0.0
F25,2017-06-23,2020-07-01,757,48.80884817015158,48.81,0.0
F25,2017-06-23,2021-01-01,885,48.80884817015158,48.81,0.0
F25,2017-06-23,2021-07-01,1008,48.80884817015158,48.81,0.0
F25,2017-06-23,2022-01-01,1136,48.80884817015158,48.81,0.0
F25,2017-06-23,2022-07-01,1260,48.80884817015158,48.81,0.0
F25,2017-06-23,2023-01-01,1387,48.80884817015158,48.81,0.0
F25,2017-06-23,2023-07-01,1511,48.80884817015158,48.81,0.0
F25,2017-06-23,2024-01-01,1636,48.80884817015158,48.81,0.0
F25,2017-06-23,2024-07-01,1760,48.80884817015158,48.81,0.0
F25,2017-06-23,2025-01-01,1890,48.80884817015158,48.81,0.0
F25,2017-06-23,2025-01-01,1890,1000.0,1000.0,0.0
F27,2017-07-07,2018-01-01,121,48.80884817015158,46.5,0.10639699999999999
F27,2017-07-07,2018-07-01,245,48.80884817015158,44.24,0.10639699999999999
F27,2017-07-07,2019-01-01,371,48.80884817015158,42.06,0.10639699999999999
F27,2017-07-07,2019-07-01,494,48.80884817015158,40.03,0.10639699999999999
F27,2017-07-07,2020-01-01,624,48.80884817015158,38.0,0.10639699999999999
F27,2017-07-07,2020-07-01,747,48.80884817015158,36.17,0.10639699999999999
F27,2017-07-07,2021-01-01,875,48.80884817015158,34.36,0.10639699999999999
F27,2017-07-07,2021-07-01,998,48.80884817015158,32.7,0.10639699999999999
F27,2017-07-07,2022-01-01,1126,48.80884817015158,31.07,0.10639699999999999
F27,2017-07-07,2022-07-01,1250,48.80884817015158,29.56,0.10639699999999999
F27,2017-07-07,2023-01-01,1377,48.80884817015158,28.09,0.10639699999999999
F27,2017-07-07,2023-07-01,1501,48.80884817015158,26.73,0.10639699999999999
F27,2017-07-07,2024-01-01,1626,48.80884817015158,25.42,0.10639699999999999
F27,2017-07-07,2024-07-01,1750,48.80884817015158,24.19,0.10639699999999999
F27,2017-07-07,2025-01-01,1880,48.80884817015158,22.96,0.10639699999999999
F27,2017-07-07,2025-07-01,2002,48.80884817015158,21.86,0.10639699999999999
F27,2017-07-07,2026-01-01,2133,48.80884817015158,20.74,0.10639699999999999
F27,2017-07-07,2026-07-01,2255,48.80884817015158,19.75,0.10639699999999999
F27,2017-07-07,2027-01-01,2383,48.80884817015158,18.76,0.10639699999999999
F27,2017-07-07,2027-01-01,2383,1000.0,384.38,0.10639699999999999
F23,2017-07-07,2018-01-01,121,48.80884817015158,46.55,0.103699
F23,2017-07-07,2018-07-01,245,48.80884817015158,44.34,0.103699
F23,2017-07-07,2019-01-01,371,48.80884817015158,42.21,0.103699
F23,2017-07-07,2019-07-01,494,48.80884817015158,40.23,0.103699
F23,2017-07-07,2020-01-01,624,48.80884817015158,38.23,0.103699
F23,2017-07-07,2020-07-01,747,48.80884817015158,36.43,0.103699
F23,2017-07-07,2021-01-01,875,48.80884817015158,34.65,0.103699
F23,2017-07-07,2021-07-01,998,48.80884817015158,33.02,0.103699
F23,2017-07-07,2022-01-01,1126,48.80884817015158,31.41,0.103699
F23,2017-07-07,2022-07-01,1250,48.80884817015158,29.92,0.103699
F23,2017-07-07,2023-01-01,1377,48.80884817015158,28.47,0.103699
F23,2017-07-07,2023-01-01,1377,1000.0,583.25,0.103699
F23,2017-07-21,2018-01-01,111,48.80884817015158,46.84,0.09799899999999999
F23,2017-07-21,2018-07-01,235,48.80884817015158,44.73,0.09799899999999999
F23,2017-07-21,2019-01-01,361,48.80884817015158,42.69,0.09799899999999999
F23,2017-07-21,2019-07-01,484,48.80884817015158,40.79,0.09799899999999999
F23,2017-07-21,2020-01-01,614,48.80884817015158,38.87,0.09799899999999999
F23,2017-07-21,2020-07-01,737,48.80884817015158,37.13,0.09799899999999999
F23,2017-07-21,2021-01-01,865,48.80884817015158,35.41,0.09799899999999999
F23,2017-07-21,2021-07-01,988,48.80884817015158,33.83,0.09799899999999999
F23,2017-07-21,2022-01-01,1116,48.80884817015158,32.26,0.09799899999999999
F23,2017-07-21,2022-07-01,1240,48.80884817015158,30.81,0.09799899999999999
F23,2017-07-21,2023-01-01,1367,48.80884817015158,29.39,0.09799899999999999
F23,2017-07-21,2023-01-01,1367,1000.0,602.21,0.09799899999999999
F27,2017-07-21,2018-01-01,111,48.80884817015158,46.79,0.100789
F27,2017-07-21,2018-07-01,235,48.80884817015158,44.63,0.100789
F27,2017-07-21,2019-01-01,361,48.80884817015158,42.54,0.100789
F27,2017-07-21,2019-07-01,484,48.80884817015158,40.59,0.100789
F27,2017-07-21,2020-01-01,614,48.80884817015158,38.63,0.100789
F27,2017-07-21,2020-07-01,737,48.80884817015158,36.86,0.100789
F27,2017-07-21,2021-01-01,865,48.80884817015158,35.1,0.100789
F27,2017-07-21,2021-07-01,988,48.80884817015158,33.5,0.100789
F27,2017-07-21,2022-01-01,1116,48.80884817015158,31.9,0.100789
F27,2017-07-21,2022-07-01,1240,48.80884817015158,30.43,0.100789
F27,2017-07-21,2023-01-01,1367,48.80884817015158,28.99,0.100789
F27,2017-07-21,2023-07-01,1491,48.80884817015158,27.65,0.100789
F27,2017-07-21,2024-01-01,1616,48.80884817015158,26.37,0.100789
F27,2017-07-21,2024-07-01,1740,48.80884817015158,25.15,0.100789
F27,2017-07-21,2025-01-01,1870,48.80884817015158,23.93,0.100789
F27,2017-07-21,2025-07-01,1992,48.80884817015158,22.85,0.100789
F27,2017-07-21,2026-01-01,2123,48.80884817015158,21.73,0.100789
F27,2017-07-21,2026-07-01,2245,48.80884817015158,20.75,0.100789
F27,2017-07-21,2027-01-01,2373,48.80884817015158,19.76,0.100789
F27,2017-07-21,2027-01-01,2373,1000.0,404.84,0.100789
F27,2017-08-04,2018-01-01,101,48.80884817015158,47.0,0.098787
F27,2017-08-04,2018-07-01,225,48.80884817015158,44.87,0.098787
F27,2017-08-04,2019-01-01,351,48.80884817015158,42.81,0.098787
F27,2017-08-04,2019-07-01,474,48.80884817015158,40.88,0.098787
F27,2017-08-04,2020-01-01,604,48.80884817015158,38.94,0.098787
F27,2017-08-04,2020-07-01,727,48.80884817015158,37.19,0.098787
F27,2017-08-04,2021-01-01,855,48.80884817015158,35.46,0.098787
F27,2017-08-04,2021-07-01,978,48.80884817015158,33.86,0.098787
F27,2017-08-04,2022-01-01,1106,48.80884817015158,32.28,0.098787
F27,2017-08-04,2022-07-01,1230,48.80884817015158,30.82,0.098787
F27,2017-08-04,2023-01-01,1357,48.80884817015158,29.39,0.098787
F27,2017-08-04,2023-07-01,1481,48.80884817015158,28.06,0.098787
F27,2017-08-04,2024-01-01,1606,48.80884817015158,26.78,0.098787
F27,2017-08-04,2024-07-01,1730,48.80884817015158,25.56,0.098787
F27,2017-08-04,2025-01-01,1860,48.80884817015158,24.35,0.098787
F27,2017-08-04,2025-07-01,1982,48.80884817015158,23.27,0.098787
F27,2017-08-04,2026-01-01,2113,48.80884817015158,22.15,0.098787
F27,2017-08-04,2026-07-01,2235,48.80884817015158,21.17,0.098787
F27,2017-08-04,2027-01-01,2363,48.80884817015158,20.18,0.098787
F27,2017-08-04,2027-01-01,2363,1000.0,413.38,0.098787
F23,2017-08-04,2018-01-01,101,48.80884817015158,47.05,0.095699
F23,2017-08-04,2018-07-01,225,48.80884817015158,44.98,0.095699
F23,2017-08-04,2019-01-01,351,48.80884817015158,42.97,0.095699
F23,2017-08-04,2019-07-01,474,48.80884817015158,41.1,0.095699
F23,2017-08-04,2020-01-01,604,48.80884817015158,39.21,0.095699
F23,2017-08-04,2020-07-01,727,48.80884817015158,37.5,0.095699
F23,2017-08-04,2021-01-01,855,48.80884817015158,35.8,0.095699
F23,2017-08-04,2021-07-01,978,48.80884817015158,34.23,0.095699
F23,2017-08-04,2022-01-01,1106,48.80884817015158,32.68,0.095699
F23,2017-08-04,2022-07-01,1230,48.80884817015158,31.24,0.095699
F23,2017-08-04,2023-01-01,1357,48.80884817015158,29.84,0.095699
F23,2017-08-04,2023-01-01,1357,1000.0,611.32,0.095699
F23,2017-08-18,2018-01-01,91,48.80884817015158,47.18,0.098339
F23,2017-08-18,2018-07-01,215,48.80884817015158,45.06,0.098339
F23,2017-08-18,2019-01-01,341,48.80884817015158,42.99,0.098339
F23,2017-08-18,2019-07-01,464,48.80884817015158,41.07,0.098339
F23,2017-08-18,2020-01-01,594,48.80884817015158,39.13,0.098339
F23,2017-08-18,2020-07-01,717,48.80884817015158,37.38,0.098339
F23,2017-08-18,2021-01-01,845,48.80884817015158,35.64,0.098339
F23,2017-08-18,2021-07-01,968,48.80884817015158,34.04,0.098339
F23,2017-08-18,2022-01-01,1096,48.80884817015158,32.46,0.098339
F23,2017-08-18,2022-07-01,1220,48.80884817015158,30.99,0.098339
F23,2017-08-18,2023-01-01,1347,48.80884817015158,29.56,0.098339
F23,2017-08-18,2023-01-01,1347,1000.0,605.7,0.098339
F27,2017-08-18,2018-01-01,91,48.80884817015158,47.14,0.10127900000000001
F27,2017-08-18,2018-07-01,215,48.80884817015158,44.95,0.10127900000000001
F27,2017-08-18,2019-01-01,341,48.80884817015158,42.84,0.10127900000000001
F27,2017-08-18,2019-07-01,464,48.80884817015158,40.87,0.10127900000000001
F27,2017-08-18,2020-01-01,594,48.80884817015158,38.88,0.10127900000000001
F27,2017-08-18,2020-07-01,717,48.80884817015158,37.09,0.10127900000000001
F27,2017-08-18,2021-01-01,845,48.80884817015158,35.32,0.10127900000000001
F27,2017-08-18,2021-07-01,968,48.80884817015158,33.69,0.10127900000000001
F27,2017-08-18,2022-01-01,1096,48.80884817015158,32.08,0.10127900000000001
F27,2017-08-18,2022-07-01,1220,48.80884817015158,30.6,0.10127900000000001
F27,2017-08-18,2023-01-01,1347,48.80884817015158,29.14,0.10127900000000001
F27,2017-08-18,2023-07-01,1471,48.80884817015158,27.79,0.10127900000000001
F27,2017-08-18,2024-01-01,1596,48.80884817015158,26.49,0.10127900000000001
F27,2017-08-18,2024-07-01,1720,48.80884817015158,25.27,0.10127900000000001
F27,2017-08-18,2025-01-01,1850,48.80884817015158,24.04,0.10127900000000001
F27,2017-08-18,2025-07-01,1972,48.80884817015158,22.94,0.10127900000000001
F27,2017-08-18,2026-01-01,2103,48.80884817015158,21.82,0.10127900000000001
F27,2017-08-18,2026-07-01,2225,48.80884817015158,20.82,0.10127900000000001
F27,2017-08-18,2027-01-01,2353,48.80884817015158,19.83,0.10127900000000001
F27,2017-08-18,2027-01-01,2353,1000.0,406.25,0.10127900000000001
F27,2017-09-01,2018-01-01,81,48.80884817015158,47.34,0.099719
F27,2017-09-01,2018-07-01,205,48.80884817015158,45.18,0.099719
F27,2017-09-01,2019-01-01,331,48.80884817015158,43.08,0.099719
F27,2017-09-01,2019-07-01,454,48.80884817015158,41.13,0.099719
F27,2017-09-01,2020-01-01,584,48.80884817015158,39.16,0.099719
F27,2017-09-01,2020-07-01,707,48.80884817015158,37.38,0.099719
F27,2017-09-01,2021-01-01,835,48.80884817015158,35.62,0.099719
F27,2017-09-01,2021-07-01,958,48.80884817015158,34.01,0.099719
F27,2017-09-01,2022-01-01,1086,48.80884817015158,32.4,0.099719
F27,2017-09-01,2022-07-01,1210,48.80884817015158,30.92,0.099719
F27,2017-09-01,2023-01-01,1337,48.80884817015158,29.48,0.099719
F27,2017-09-01,2023-07-01,1461,48.80884817015158,28.13,0.099719
F27,2017-09-01,2024-01-01,1586,48.80884817015158,26.83,0.099719
F27,2017-09-01,2024-07-01,1710,48.80884817015158,25.61,0.099719
F27,2017-09-01,2025-01-01,1840,48.80884817015158,24.38,0.099719
F27,2017-09-01,2025-07-01,1962,48.80884817015158,23.29,0.099719
F27,2017-09-01,2026-01-01,2093,48.80884817015158,22.16,0.099719
F27,2017-09-01,2026-07-01,2215,48.80884817015158,21.17,0.099719
F27,2017-09-01,2027-01-01,2343,48.80884817015158,20.17,0.099719
F27,2017-09-01,2027-01-01,2343,1000.0,413.22,0.099719
F23,2017-09-01,2018-01-01,81,48.80884817015158,47.39,0.095889
F23,2017-09-01,2018-07-01,205,48.80884817015158,45.31,0.095889
F23,2017-09-01,2019-01-01,331,48.80884817015158,43.28,0.095889
F23,2017-09-01,2019-07-01,454,48.80884817015158,41.39,0.095889
F23,2017-09-01,2020-01-01,584,48.80884817015158,39.48,0.095889
F23,2017-09-01,2020-07-01,707,48.80884817015158,37.75,0.095889
F23,2017-09-01,2021-01-01,835,48.80884817015158,36.04,0.095889
F23,2017-09-01,2021-07-01,958,48.80884817015158,34.46,0.095889
F23,2017-09-01,2022-01-01,1086,48.80884817015158,32.89,0.095889
F23,2017-09-01,2022-07-01,1210,48.80884817015158,31.45,0.095889
F23,2017-09-01,2023-01-01,1337,48.80884817015158,30.03,0.095889
F23,2017-09-01,2023-01-01,1337,1000.0,615.2,0.095889
F23,2017-09-15,2018-01-01,72,48.80884817015158,47.57,0.09404
F23,2017-09-15,2018-07-01,196,48.80884817015158,45.51,0.09404
F23,2017-09-15,2019-01-01,322,48.80884817015158,43.51,0.09404
F23,2017-09-15,2019-07-01,445,48.80884817015158,41.65,0.09404
F23,2017-09-15,2020-01-01,575,48.80884817015158,39.76,0.09404
F23,2017-09-15,2020-07-01,698,48.80884817015158,38.05,0.09404
F23,2017-09-15,2021-01-01,826,48.80884817015158,36.35,0.09404
F23,2017-09-15,2021-07-01,949,48.80884817015158,34.79,0.09404
F23,2017-09-15,2022-01-01,1077,48.80884817015158,33.24,0.09404
F23,2017-09-15,2022-07-01,1201,48.80884817015158,31.8,0.09404
F23,2017-09-15,2023-01-01,1328,48.80884817015158,30.39,0.09404
F23,2017-09-15,2023-01-01,1328,1000.0,622.73,0.09404
F27,2017-09-15,2018-01-01,72,48.80884817015158,47.52,0.098309
F27,2017-09-15,2018-07-01,196,48.80884817015158,45.38,0.098309
F27,2017-09-15,2019-01-01,322,48.80884817015158,43.3,0.098309
F27,2017-09-15,2019-07-01,445,48.80884817015158,41.36,0.098309
F27,2017-09-15,2020-01-01,575,48.80884817015158,39.41,0.098309
F27,2017-09-15,2020-07-01,698,48.80884817015158,37.64,0.098309
F27,2017-09-15,2021-01-01,826,48.80884817015158,35.89,0.098309
F27,2017-09-15,2021-07-01,949,48.80884817015158,34.29,0.098309
F27,2017-09-15,2022-01-01,1077,48.80884817015158,32.69,0.098309
F27,2017-09-15,2022-07-01,1201,48.80884817015158,31.22,0.098309
F27,2017-09-15,2023-01-01,1328,48.80884817015158,29.78,0.098309
F27,2017-09-15,2023-07-01,1452,48.80884817015158,28.43,0.098309
F27,2017-09-15,2024-01-01,1577,48.80884817015158,27.14,0.098309
F27,2017-09-15,2024-07-01,1701,48.80884817015158,25.92,0.098309
F27,2017-09-15,2025-01-01,1831,48.80884817015158,24.69,0.098309
F27,2017-09-15,2025-07-01,1953,48.80884817015158,23.6,0.098309
F27,2017-09-15,2026-01-01,2084,48.80884817015158,22.48,0.098309
F27,2017-09-15,2026-07-01,2206,48.80884817015158,21.48,0.098309
F27,2017-09-15,2027-01-01,2334,48.80884817015158,20.48,0.098309
F27,2017-09-15,2027-01-01,2334,1000.0,419.58,0.098309
F23,2017-09-29,2018-01-01,62,48.80884817015158,47.75,0.09349
F23,2017-09-29,2018-07-01,186,48.80884817015158,45.69,0.09349
F23,2017-09-29,2019-01-01,312,48.80884817015158,43.7,0.09349
F23,2017-09-29,2019-07-01,435,48.80884817015158,41.83,0.09349
F23,2017-09-29,2020-01-01,565,48.80884817015158,39.95,0.09349
F23,2017-09-29,2020-07-01,688,48.80884817015158,38.24,0.09349
F23,2017-09-29,2021-01-01,816,48.80884817015158,36.54,0.09349
F23,2017-09-29,2021-07-01,939,48.80884817015158,34.98,0.09349
F23,2017-09-29,2022-01-01,1067,48.80884817015158,33.43,0.09349
F23,2017-09-29,2022-07-01,1191,48.80884817015158,31.99,0.09349
F23,2017-09-29,2023-01-01,1318,48.80884817015158,30.58,0.09349
F23,2017-09-29,2023-01-01,1318,1000.0,626.6,0.09349
F25,2017-09-29,2018-01-01,62,48.80884817015158,48.81,0.0
F25,2017-09-29,2018-07-01,186,48.80884817015158,48.81,0.0
F25,2017-09-29,2019-01-01,312,48.80884817015158,48.81,0.0
F25,2017-09-29,2019-07-01,435,48.80884817015158,48.81,0.0
F25,2017-09-29,2020-01-01,565,48.80884817015158,48.81,0.0
F25,2017-09-29,2020-07-01,688,48.80884817015158,48.81,0.0
F25,2017-09-29,2021-01-01,816,48.80884817015158,48.81,0.0
F25,2017-09-29,2021-07-01,939,48.80884817015158,48.81,0.0
F25,2017-09-29,2022-01-01,1067,48.80884817015158,48.81,0.0
F25,2017-09-29,2022-07-01,1191,48.80884817015158,48.81,0.0
F25,2017-09-29,2023-01-01,1318,48.80884817015158,48.81,0.0
F25,2017-09-29,2023-07-01,1442,48.80884817015158,48.81,0.0
F25,2017-09-29,2024-01-01,1567,48.80884817015158,48.81,0.0
F25,2017-09-29,2024-07-01,1691,48.80884817015158,48.81,0.0
F25,2017-09-29,2025-01-01,1821,48.80884817015158,48.81,0.0
F25,2017-09-29,2025-01-01,1821,1000.0,1000.0,0.0
F27,2017-09-29,2018-01-01,62,48.80884817015158,48.81,0.0
F27,2017-09-29,2018-07-01,186,48.80884817015158,48.81,0.0
F27,2017-09-29,2019-01-01,312,48.80884817015158,48.81,0.0
F27,2017-09-29,2019-07-01,435,48.80884817015158,48.81,0.0
F27,2017-09-29,2020-01-01,565,48.80884817015158,48.81,0.0
F27,2017-09-29,2020-07-01,688,48.80884817015158,48.81,0.0
F27,2017-09-29,2021-01-01,816,48.80884817015158,48.81,0.0
F27,2017-09-29,2021-07-01,939,48.80884817015158,48.81,0.0
F27,2017-09-29,2022-01-01,1067,48.80884817015158,48.81,0.0
F27,2017-09-29,2022-07-01,1191,48.80884817015158,48.81,0.0
F27,2017-09-29,2023-01-01,1318,48.80884817015158,48.81,0.0
F27,2017-09-29,2023-07-01,1442,48.80884817015158,48.81,0.0
F27,2017-09-29,2024-01-01,1567,48.80884817015158,48.81,0.0
F27,2017-09-29,2024-07-01,1691,48.80884817015158,48.81,0.0
F27,2017-09-29,2025-01-01,1821,48.80884817015158,48.81,0.0
F27,2017-09-29,2025-07-01,1943,48.80884817015158,48.81,0.0
F27,2017-09-29,2026-01-01,2074,48.80884817015158,48.81,0.0
F27,2017-09-29,2026-07-01,2196,48.80884817015158,48.81,0.0
F27,2017-09-29,2027-01-01,2324,48.80884817015158,48.81,0.0
F27,2017-09-29,2027-01-01,2324,1000.0,1000.0,0.0
F23,2017-10-12,2018-01-01,53,48.80884817015158,47.89,0.094049
F23,2017-10-12,2018-07-01,177,48.80884817015158,45.82,0.094049
